REGION,DATE,PAIR_GROUP,ADEP,ADES,GCD,HFE_TYPE,N,N_VALID,N_NEG,N_HIGH,DIST_FLOWN,DIST_ACHIEVED,HFE
BRA,2025-11-05,mid_600,SBGL,SBPA,606.3544314361131,KEP,11,11,0,0,5858275480385586,5807368962426174,0.008765848749886285
BRA,2025-11-05,long,SBGR,SBEG,1458.0313410919498,KEA,2,2,0,0,287085150608967,276430888742114,0.03854222628786075
BRA,2025-11-05,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1108914042256168,1104342838624384,0.004139297573096057
BRA,2025-11-05,mid_780_800,SBGR,SBSV,784.674867865583,KEA,1,0,1,0,0,0,NA
BRA,2025-11-05,mid_780_800,SBGR,SBSV,784.674867865583,KEP,14,14,0,0,9868388918470220,9866406284389884,2.0094794631275725e-4
BRA,2025-11-05,short,SBKP,SBCF,269.28925025382233,KEA,2,1,0,1,204041217954494,190946815799964,0.06857617446864217
BRA,2025-11-05,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1597561946787409,1543656449445544,0.034920656964331
BRA,2025-11-05,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,2,0,0,2,0,0,NA
BRA,2025-11-05,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580443362944217,3553666768450670,0.007534919911812876
BRA,2025-11-05,mid_600,SBPA,SBGL,606.3544314361131,KEP,12,12,0,0,6330569803523664,6316797466449624,0.002180272067798361
BRA,2025-11-05,short,SBSP,SBCF,283.04103298142775,KEA,5,4,0,1,833646413384797,816819733827440,0.02060023633184138
BRA,2025-11-05,short,SBSP,SBCF,283.04103298142775,KEP,26,25,1,0,5109401617704900,5084465816688775,0.00490431087849541
BRA,2025-11-05,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,3,3,0,0,2223162095165335,2165964409202771,0.026407491147842466
BRA,2025-11-05,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,16,16,0,0,11523846050611184,11521262529718976,2.2423939091265055e-4
BRA,2025-11-05,mid_600,SBSV,SBBR,586.3758875222663,KEA,2,2,0,0,1047714057690109,1023768916793279,0.02338920483328666
BRA,2025-11-05,mid_600,SBSV,SBBR,586.3758875222663,KEP,8,8,0,0,4157244487526338,4077987609934438,0.019435291416487255
BRA,2025-11-05,mid_780_800,SBSV,SBGR,784.674867865583,KEA,2,2,0,0,1431619907985080,1414510424964845,0.012095692416448811
BRA,2025-11-05,mid_780_800,SBSV,SBGR,784.674867865583,KEP,11,0,11,0,0,0,NA
BRA,2025-11-05,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,4,4,0,0,2975064941828163,2861125476799272,0.03982330238670784
BRA,2025-11-05,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-11-05,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,9,7,1,1,5397219635602819,5165792319974800,0.04479996509599293
BRA,2025-11-05,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,15,15,0,0,11212085582781540,10893434179007988,0.02925169405141337
BRA,2025-11-06,mid_600,SBBR,SBCT,584.8583379614529,KEA,3,1,2,0,513944875744698,508222956569815,0.011258679091362467
BRA,2025-11-06,mid_600,SBBR,SBCT,584.8583379614529,KEP,5,5,0,0,2576341691429690,2538473692514160,0.014917625117487399
BRA,2025-11-06,mid_600,SBBR,SBSV,586.3758875222663,KEA,1,1,0,0,520219774799473,508123691325865,0.023805391640065565
BRA,2025-11-06,mid_600,SBBR,SBSV,586.3758875222663,KEP,8,8,0,0,4121542720242984,4065255103289936,0.013846023317822143
BRA,2025-11-06,short,SBCF,SBKP,269.28925025382233,KEA,5,4,0,1,795823881127051,767307214714456,0.03716460091308682
BRA,2025-11-06,short,SBCF,SBKP,269.28925025382233,KEP,7,7,0,0,1420589754432430,1343964568589931,0.057014290133327705
BRA,2025-11-06,short,SBCF,SBSP,283.04103298142775,KEA,20,15,2,3,3786061871537140,3358040134898159,0.1274617692000759
BRA,2025-11-06,short,SBCF,SBSP,283.04103298142775,KEP,29,29,0,0,6738947257844019,6130580556441809,0.09923476183066526
BRA,2025-11-06,mid_600,SBCT,SBBR,584.8583379614529,KEA,2,2,0,0,1023987495409578,1011678044049817,0.012167360389166326
BRA,2025-11-06,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,0,5,0,0,0,NA
BRA,2025-11-06,long,SBEG,SBGL,1539.2845825162146,KEA,1,1,0,0,147208937089078,145931498018049,0.008753689836521916
BRA,2025-11-06,long,SBEG,SBGL,1539.2845825162146,KEP,3,3,0,0,440082378154550,437816366979693,0.005175711430089436
BRA,2025-11-06,long,SBEG,SBGR,1458.0313410919498,KEA,3,3,0,0,422332329852417,413928706453598,0.020302103400410276
BRA,2025-11-06,long,SBEG,SBGR,1458.0313410919498,KEP,10,10,0,0,1399634649748716,1380685211484510,0.013724662295637735
BRA,2025-11-06,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-11-06,mid_600,SBGL,SBPA,606.3544314361131,KEP,13,13,0,0,6917775571933257,6862503999064559,0.008054140715434421
BRA,2025-11-06,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1108914042256168,1104342838624384,0.004139297573096057
BRA,2025-11-06,mid_780_800,SBGR,SBSV,784.674867865583,KEP,14,14,0,0,9868388918470220,9866406284389884,2.0094794631275725e-4
BRA,2025-11-06,short,SBKP,SBCF,269.28925025382233,KEA,3,2,1,0,415875543332929,381893023873345,0.08898439441212291
BRA,2025-11-06,short,SBKP,SBCF,269.28925025382233,KEP,7,7,0,0,1392813240634095,1350699393264851,0.031179289469767335
BRA,2025-11-06,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,2,1,1,0,718223012271955,709640662788724,0.01209393702089212
BRA,2025-11-06,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580443362944217,3553666768450670,0.007534919911812876
BRA,2025-11-06,mid_600,SBPA,SBGL,606.3544314361131,KEP,13,13,0,0,6858118562120524,6843197255320426,0.0021804583798161747
BRA,2025-11-06,short,SBSP,SBCF,283.04103298142775,KEA,14,13,1,0,2539532597576737,2484083475914372,0.022321762613856766
BRA,2025-11-06,short,SBSP,SBCF,283.04103298142775,KEP,27,27,0,0,5518153747121292,5491223082023877,0.00490431087849541
BRA,2025-11-06,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,4,2,1,1,1448502582592514,1441721506246197,0.004703457857109239
BRA,2025-11-06,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,15,15,0,0,10803562360992072,10801183621611540,2.2022951038191962e-4
BRA,2025-11-06,mid_600,SBSV,SBBR,586.3758875222663,KEA,2,2,0,0,1073021348395375,1028795055101521,0.04298843882904335
BRA,2025-11-06,mid_600,SBSV,SBBR,586.3758875222663,KEP,8,8,0,0,4164104158531656,4080046323947032,0.020602176522178883
BRA,2025-11-06,mid_780_800,SBSV,SBGR,784.674867865583,KEA,3,3,0,0,2163774056545872,2125520384343026,0.017997320790066107
BRA,2025-11-06,mid_780_800,SBSV,SBGR,784.674867865583,KEP,11,0,11,0,0,0,NA
BRA,2025-11-06,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,4,4,0,0,2902641263739122,2837626701832914,0.022911597873044087
BRA,2025-11-06,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-11-06,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,6,4,1,1,3101491775933196,2956676277116118,0.0489791526850305
BRA,2025-11-06,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,14,14,0,0,10464613210596104,10167205233740788,0.02925169405141359
BRA,2025-11-07,mid_600,SBBR,SBCT,584.8583379614529,KEA,2,1,0,1,519270376150123,509161183358003,0.01985460228026059
BRA,2025-11-07,mid_600,SBBR,SBCT,584.8583379614529,KEP,5,5,0,0,2576341691429690,2538473692514160,0.014917625117487399
BRA,2025-11-07,mid_600,SBBR,SBSV,586.3758875222663,KEA,3,2,0,1,1035986655076298,1016816413648526,0.018853198247445357
BRA,2025-11-07,mid_600,SBBR,SBSV,586.3758875222663,KEP,5,5,0,0,2575964200151865,2540784439556210,0.013846023317822143
BRA,2025-11-07,short,SBCF,SBKP,269.28925025382233,KEA,7,7,0,0,1436149614138234,1349229150410684,0.06442231380866081
BRA,2025-11-07,short,SBCF,SBKP,269.28925025382233,KEP,11,11,0,0,2262181786390661,2116629245802203,0.06876619553335783
BRA,2025-11-07,short,SBCF,SBSP,283.04103298142775,KEA,14,12,1,1,3007226724988930,2687067928212564,0.11914801014700638
BRA,2025-11-07,short,SBCF,SBSP,283.04103298142775,KEP,26,26,0,0,6065158295038258,5503038677095778,0.10214713196221581
BRA,2025-11-07,mid_600,SBCT,SBBR,584.8583379614529,KEA,1,0,1,0,0,0,NA
BRA,2025-11-07,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,0,5,0,0,0,NA
BRA,2025-11-07,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-11-07,long,SBEG,SBGR,1458.0313410919498,KEA,4,4,0,0,567554151250908,551869959160540,0.02842008670706697
BRA,2025-11-07,long,SBEG,SBGR,1458.0313410919498,KEP,9,9,0,0,1259544160195847,1242605150073879,0.013631852500338493
BRA,2025-11-07,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-11-07,mid_600,SBGL,SBPA,606.3544314361131,KEP,10,10,0,0,5322212890981392,5278896893479152,0.008205501713008712
BRA,2025-11-07,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1108914615759549,1104345787482342,0.004137135604621589
BRA,2025-11-07,mid_780_800,SBGR,SBSV,784.674867865583,KEP,17,17,0,0,12027911985706692,11984552641336920,0.003617935993723842
BRA,2025-11-07,short,SBKP,SBCF,269.28925025382233,KEA,3,3,0,0,605373405012791,573136420981500,0.05624661572908751
BRA,2025-11-07,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1591786560724680,1543656449445544,0.031179289469767335
BRA,2025-11-07,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,3,3,0,0,2155400658846123,2129190429651121,0.01230995068829821
BRA,2025-11-07,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296502191697452,4264400122140804,0.007527921545160243
BRA,2025-11-07,mid_600,SBPA,SBGL,606.3544314361131,KEP,11,11,0,0,5803022319896692,5790397677578822,0.002180272067798361
BRA,2025-11-07,short,SBSP,SBCF,283.04103298142775,KEA,8,7,1,0,1316192401122219,1256525537374500,0.04748559577419531
BRA,2025-11-07,short,SBSP,SBCF,283.04103298142775,KEP,27,27,0,0,5518153747121292,5491223082023877,0.00490431087849541
BRA,2025-11-07,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,5,4,1,0,2899488264644219,2883810068787425,0.005436625673266526
BRA,2025-11-07,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,16,16,0,0,11523848251847776,11521262529718976,2.244304495389038e-4
BRA,2025-11-07,mid_600,SBSV,SBBR,586.3758875222663,KEA,2,2,0,0,1049182412507118,1022407728583798,0.026187873169158493
BRA,2025-11-07,mid_600,SBSV,SBBR,586.3758875222663,KEP,6,6,0,0,3123078118898742,3060034742960274,0.020602176522178883
BRA,2025-11-07,mid_780_800,SBSV,SBGR,784.674867865583,KEA,4,2,0,2,1439626423139234,1419074721494117,0.014482466168855845
BRA,2025-11-07,mid_780_800,SBSV,SBGR,784.674867865583,KEP,13,0,13,0,0,0,NA
BRA,2025-11-07,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,1,1,0,0,722386913456743,710351429417665,0.01694299967685642
BRA,2025-11-07,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,1,0,4,717431324068102,709545536250669,0.011113857271377592
BRA,2025-11-07,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,7,3,3,1,2305916714297164,2212642076685725,0.042155321275980207
BRA,2025-11-07,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,14,14,0,0,10464613210596104,10167205233740788,0.02925169405141359
BRA,2025-11-08,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-11-08,mid_600,SBBR,SBSV,586.3758875222663,KEP,7,7,0,0,3606349880212611,3557098215378694,0.013846023317822143
BRA,2025-11-08,short,SBCF,SBKP,269.28925025382233,KEP,10,10,0,0,2054604377129417,1924208405274730,0.06776603381278212
BRA,2025-11-08,short,SBCF,SBSP,283.04103298142775,KEP,17,17,0,0,3950399705970892,3593655106116774,0.09927068383576976
BRA,2025-11-08,mid_600,SBCT,SBBR,584.8583379614529,KEP,4,0,4,0,0,0,NA
BRA,2025-11-08,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-11-08,long,SBEG,SBGR,1458.0313410919498,KEP,10,10,0,0,1399222707253645,1380656360829060,0.013447478280139258
BRA,2025-11-08,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-11-08,mid_600,SBGL,SBPA,606.3544314361131,KEP,12,12,0,0,6387935902613022,6334870398708018,0.008376730787708953
BRA,2025-11-08,long,SBGR,SBEG,1458.0313410919498,KEP,12,12,0,0,1663371432539580,1656514257936576,0.004139520423775744
BRA,2025-11-08,mid_780_800,SBGR,SBSV,784.674867865583,KEP,13,13,0,0,9163456903980744,9161662978362036,1.9580785965866987e-4
BRA,2025-11-08,short,SBKP,SBCF,269.28925025382233,KEP,9,9,0,0,1790759880815265,1736613505626237,0.031179289469767335
BRA,2025-11-08,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296502191697452,4264400122140804,0.007527921545160243
BRA,2025-11-08,mid_600,SBPA,SBGL,606.3544314361131,KEP,13,13,0,0,6858117287150636,6843197255320426,0.002180272067798361
BRA,2025-11-08,short,SBSP,SBCF,283.04103298142775,KEP,17,17,0,0,3474393100039332,3457436755348367,0.00490431087849541
BRA,2025-11-08,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,13,13,0,0,9362945890949784,9361013928233416,2.0638391644101084e-4
BRA,2025-11-08,mid_600,SBSV,SBBR,586.3758875222663,KEP,8,7,1,0,3128142776138458,3065096985180565,0.020568938360747913
BRA,2025-11-08,mid_780_800,SBSV,SBGR,784.674867865583,KEP,10,0,10,0,0,0,NA
BRA,2025-11-08,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,6,0,0,6,0,0,NA
BRA,2025-11-08,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,10,9,1,0,6727644371773677,6536060507404791,0.029311825395716307
BRA,2025-11-09,mid_600,SBBR,SBCT,584.8583379614529,KEP,4,4,0,0,2061073353143752,2030778954011328,0.014917625117487399
BRA,2025-11-09,mid_600,SBBR,SBSV,586.3758875222663,KEP,9,9,0,0,4627830317987078,4571448092399787,0.01233355918030199
BRA,2025-11-09,short,SBCF,SBKP,269.28925025382233,KEP,7,7,0,0,1445843240437810,1346945883692311,0.07342340768316324
BRA,2025-11-09,short,SBCF,SBSP,283.04103298142775,KEP,22,22,0,0,5132057018878526,4656417342157966,0.10214713196221581
BRA,2025-11-09,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,0,5,0,0,0,NA
BRA,2025-11-09,long,SBEG,SBGL,1539.2845825162146,KEP,2,2,0,0,293356460403533,291877577986462,0.0050667900812155775
BRA,2025-11-09,long,SBEG,SBGR,1458.0313410919498,KEP,8,8,0,0,1119380777597036,1104525088663248,0.013449842911008147
BRA,2025-11-09,long,SBGL,SBEG,1539.2845825162146,KEP,2,1,1,0,149291416649721,146809374628286,0.016906563546908338
BRA,2025-11-09,mid_600,SBGL,SBPA,606.3544314361131,KEP,12,12,0,0,6387935902613022,6334870398708018,0.008376730787708953
BRA,2025-11-09,long,SBGR,SBEG,1458.0313410919498,KEP,8,8,0,0,1108914042256168,1104342838624384,0.004139297573096057
BRA,2025-11-09,mid_780_800,SBGR,SBSV,784.674867865583,KEP,11,11,0,0,7753694303368321,7752176366306339,1.9580785965844782e-4
BRA,2025-11-09,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1591786560724680,1543656449445544,0.031179289469767335
BRA,2025-11-09,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,5,5,0,0,3580443362944217,3553666768450670,0.007534919911812876
BRA,2025-11-09,mid_600,SBPA,SBGL,606.3544314361131,KEP,12,12,0,0,6330569803523664,6316797466449624,0.002180272067798361
BRA,2025-11-09,short,SBSP,SBCF,283.04103298142775,KEP,18,18,0,0,3678769164747528,3660815388015918,0.00490431087849541
BRA,2025-11-09,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,11,11,0,0,7922612398060855,7920867989181796,2.2022951038214167e-4
BRA,2025-11-09,mid_600,SBSV,SBBR,586.3758875222663,KEP,7,7,0,0,3643591138715199,3570040533453653,0.020602176522178883
BRA,2025-11-09,mid_780_800,SBSV,SBGR,784.674867865583,KEP,12,1,11,0,718072645337379,708890868534447,0.012952313551328754
BRA,2025-11-09,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,6,0,0,6,0,0,NA
BRA,2025-11-09,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,12,12,0,0,8970061488329985,8714747343206388,0.029296792559640572
BRA,2025-11-10,mid_600,SBBR,SBCT,584.8583379614529,KEA,4,4,0,0,2067227368256176,2035828452674561,0.015423163744648916
BRA,2025-11-10,mid_600,SBBR,SBCT,584.8583379614529,KEP,6,6,0,0,3091610029715628,3046168431016992,0.014917625117487399
BRA,2025-11-10,mid_600,SBBR,SBSV,586.3758875222663,KEA,5,5,0,0,2115630389356310,2083023821631049,0.015653478076755434
BRA,2025-11-10,mid_600,SBBR,SBSV,586.3758875222663,KEP,7,7,0,0,3606349880212611,3557098215378694,0.013846023317822143
BRA,2025-11-10,short,SBCF,SBKP,269.28925025382233,KEA,7,7,0,0,1425216230926600,1347480338918639,0.05768981540045659
BRA,2025-11-10,short,SBCF,SBKP,269.28925025382233,KEP,7,7,0,0,1437091478184463,1346945883692311,0.06692592151144239
BRA,2025-11-10,short,SBCF,SBSP,283.04103298142775,KEA,25,19,3,3,4745661378175554,4234089989397517,0.12082203969661731
BRA,2025-11-10,short,SBCF,SBSP,283.04103298142775,KEP,26,26,0,0,6065158295038258,5503038677095778,0.10214713196221581
BRA,2025-11-10,mid_600,SBCT,SBBR,584.8583379614529,KEA,4,4,0,0,2059099170880346,2020846940547136,0.018928811265069623
BRA,2025-11-10,mid_600,SBCT,SBBR,584.8583379614529,KEP,5,0,5,0,0,0,NA
BRA,2025-11-10,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-11-10,long,SBEG,SBGR,1458.0313410919498,KEA,5,3,0,2,424390499864618,414010539195150,0.02507173051595979
BRA,2025-11-10,long,SBEG,SBGR,1458.0313410919498,KEP,6,6,0,0,839947403519260,828422667152886,0.01391166227498597
BRA,2025-11-10,long,SBGL,SBEG,1539.2845825162146,KEA,1,1,0,0,150286362471642,146725034166536,0.024272124558265995
BRA,2025-11-10,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-11-10,mid_600,SBGL,SBPA,606.3544314361131,KEA,2,2,0,0,1074298523129195,1057946844610681,0.015456049235187619
BRA,2025-11-10,mid_600,SBGL,SBPA,606.3544314361131,KEP,12,11,1,0,5858275509257379,5807368962426174,0.008765853721465211
BRA,2025-11-10,long,SBGR,SBEG,1458.0313410919498,KEA,5,3,2,0,425931294750853,414749091884302,0.026961367933918012
BRA,2025-11-10,long,SBGR,SBEG,1458.0313410919498,KEP,6,6,0,0,831685531692126,828257128968288,0.004139297573096057
BRA,2025-11-10,mid_780_800,SBGR,SBSV,784.674867865583,KEA,8,7,1,0,4954680801259635,4938379510425068,0.0033009392656344616
BRA,2025-11-10,mid_780_800,SBGR,SBSV,784.674867865583,KEP,12,11,1,0,7753694303368321,7752176366306339,1.9580785965844782e-4
BRA,2025-11-10,short,SBKP,SBCF,269.28925025382233,KEA,5,3,2,0,610391762000652,572651075333926,0.06590520526782995
BRA,2025-11-10,short,SBKP,SBCF,269.28925025382233,KEP,7,7,0,0,1392813240634095,1350699393264851,0.031179289469767335
BRA,2025-11-10,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,3,1,2,0,718336743740795,709774354992018,0.012063536373997819
BRA,2025-11-10,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296527061560459,4264400122140804,0.007533753517370956
BRA,2025-11-10,mid_600,SBPA,SBGL,606.3544314361131,KEA,10,10,0,0,5382399345948318,5284322828078420,0.018559902765358238
BRA,2025-11-10,mid_600,SBPA,SBGL,606.3544314361131,KEP,11,11,0,0,5803022957381636,5790397677578822,0.0021803821612633723
BRA,2025-11-10,short,SBSP,SBCF,283.04103298142775,KEA,24,20,2,2,4193448671188542,4102910983608962,0.0220666955586597
BRA,2025-11-10,short,SBSP,SBCF,283.04103298142775,KEP,28,28,0,0,5722529811829488,5694601714691428,0.00490431087849541
BRA,2025-11-10,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,7,5,0,2,3623306949602723,3605702799011326,0.004882307714386247
BRA,2025-11-10,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,15,15,0,0,10803562360992072,10801183621611540,2.2022951038191962e-4
BRA,2025-11-10,mid_600,SBSV,SBBR,586.3758875222663,KEA,5,5,0,0,2630308334678285,2557433740596951,0.028495203189242257
BRA,2025-11-10,mid_600,SBSV,SBBR,586.3758875222663,KEP,8,8,0,0,4164104158531656,4080046323947032,0.020602176522178883
BRA,2025-11-10,mid_780_800,SBSV,SBGR,784.674867865583,KEA,8,6,2,0,4308432959407704,4248794794482882,0.014036489830542731
BRA,2025-11-10,mid_780_800,SBSV,SBGR,784.674867865583,KEP,10,0,10,0,0,0,NA
BRA,2025-11-10,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,4,2,1,1,1437591953685926,1418496044066777,0.013462081687871219
BRA,2025-11-10,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,6,1,0,5,72159301528015,70956868179421,0.016945975484057962
BRA,2025-11-10,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,11,9,1,1,6938666969737666,6646280489600134,0.043992497848239775
BRA,2025-11-10,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,18,17,1,0,12707030327152412,12345892069542388,0.02925169405141337
BRA,2025-11-11,mid_600,SBBR,SBCT,584.8583379614529,KEA,5,4,0,1,2069944830629810,2040769124362457,0.01429642673394893
BRA,2025-11-11,mid_600,SBBR,SBCT,584.8583379614529,KEP,6,6,0,0,3091610029715628,3046168431016992,0.014917625117487399
BRA,2025-11-11,mid_600,SBBR,SBSV,586.3758875222663,KEA,2,2,0,0,1027074799193247,1014140049494201,0.012754401825957995
BRA,2025-11-11,mid_600,SBBR,SBSV,586.3758875222663,KEP,7,7,0,0,3606349880212611,3557098215378694,0.013846023317822143
BRA,2025-11-11,short,SBCF,SBKP,269.28925025382233,KEA,8,5,2,1,1023526773387690,968196759052684,0.05714748972010897
BRA,2025-11-11,short,SBCF,SBKP,269.28925025382233,KEP,8,8,0,0,1639352091900712,1539366724219784,0.0649522729755021
BRA,2025-11-11,short,SBCF,SBSP,283.04103298142775,KEA,21,17,2,2,4282805360117483,3804504094052190,0.12571974013986487
BRA,2025-11-11,short,SBCF,SBSP,283.04103298142775,KEP,27,26,1,0,6065158295038258,5503038677095778,0.10214713196221581
BRA,2025-11-11,mid_600,SBCT,SBBR,584.8583379614529,KEA,3,2,1,0,1026569499690136,1012136812086523,0.014259621259955946
BRA,2025-11-11,mid_600,SBCT,SBBR,584.8583379614529,KEP,6,0,6,0,0,0,NA
BRA,2025-11-11,long,SBEG,SBGL,1539.2845825162146,KEA,1,1,0,0,147828114702691,146036420188118,0.012268819738699532
BRA,2025-11-11,long,SBEG,SBGL,1539.2845825162146,KEP,1,1,0,0,146632237387605,145938788993231,0.004751638677817027
BRA,2025-11-11,long,SBEG,SBGR,1458.0313410919498,KEA,7,6,1,0,851783506142555,827734983489067,0.029053408558520344
BRA,2025-11-11,long,SBEG,SBGR,1458.0313410919498,KEP,10,10,0,0,1399220821807809,1380656360829060,0.013446112664559973
BRA,2025-11-11,long,SBGL,SBEG,1539.2845825162146,KEP,1,0,1,0,0,0,NA
BRA,2025-11-11,mid_600,SBGL,SBPA,606.3544314361131,KEA,1,0,1,0,0,0,NA
BRA,2025-11-11,mid_600,SBGL,SBPA,606.3544314361131,KEP,13,13,0,0,6924004780133402,6863342467655040,0.008838596174421731
BRA,2025-11-11,long,SBGR,SBEG,1458.0313410919498,KEA,9,5,1,3,701388808892674,690936418158547,0.015127861926838682
BRA,2025-11-11,long,SBGR,SBEG,1458.0313410919498,KEP,11,11,0,0,1524756808102231,1518471403108528,0.004139297573096057
BRA,2025-11-11,mid_780_800,SBGR,SBSV,784.674867865583,KEA,8,5,1,2,3537193990761122,3526735079977515,0.002965607154046257
BRA,2025-11-11,mid_780_800,SBGR,SBSV,784.674867865583,KEP,14,14,0,0,9868338204286956,9866406284389884,1.9580785965889191e-4
BRA,2025-11-11,short,SBKP,SBCF,269.28925025382233,KEA,7,6,1,0,1208884407622756,1145706179994337,0.05514348157634208
BRA,2025-11-11,short,SBKP,SBCF,269.28925025382233,KEP,8,8,0,0,1591789406981044,1543656449445544,0.031181133310322018
BRA,2025-11-11,mid_780_800,SBKP,SBSV,788.3112486941457,KEA,2,1,1,0,718202411394709,709646536935651,0.012056529573163832
BRA,2025-11-11,mid_780_800,SBKP,SBSV,788.3112486941457,KEP,6,6,0,0,4296502191697452,4264400122140804,0.007527921545160243
BRA,2025-11-11,mid_600,SBPA,SBGL,606.3544314361131,KEA,14,8,0,6,4352159759536957,4236993006177139,0.027181246981506924
BRA,2025-11-11,mid_600,SBPA,SBGL,606.3544314361131,KEP,14,14,0,0,7385664770777608,7369597044191228,0.002180272067798361
BRA,2025-11-11,short,SBSP,SBCF,283.04103298142775,KEA,22,15,3,4,3143728142641600,3078729878977885,0.021112038476494677
BRA,2025-11-11,short,SBSP,SBCF,283.04103298142775,KEP,28,28,0,0,5722529811829488,5694601714691428,0.00490431087849541
BRA,2025-11-11,mid_780_800,SBSP,SBSV,800.2384025934579,KEA,10,7,0,3,5085129473084389,5051525351236139,0.006652272236944645
BRA,2025-11-11,mid_780_800,SBSP,SBSV,800.2384025934579,KEP,15,15,0,0,10803562360992072,10801183621611540,2.2022951038191962e-4
BRA,2025-11-11,mid_600,SBSV,SBBR,586.3758875222663,KEA,5,3,1,1,1579794006119132,1539734031161759,0.026017464150705827
BRA,2025-11-11,mid_600,SBSV,SBBR,586.3758875222663,KEP,8,8,0,0,4164104158531656,4080046323947032,0.020602176522178883
BRA,2025-11-11,mid_780_800,SBSV,SBGR,784.674867865583,KEA,11,8,2,1,5788293709549233,5674219443075279,0.020103957490253288
BRA,2025-11-11,mid_780_800,SBSV,SBGR,784.674867865583,KEP,12,0,12,0,0,0,NA
BRA,2025-11-11,mid_780_800,SBSV,SBKP,788.3112486941457,KEA,3,3,0,0,2160748491596758,2129033834673280,0.014896267220828374
BRA,2025-11-11,mid_780_800,SBSV,SBKP,788.3112486941457,KEP,5,0,0,5,0,0,NA
BRA,2025-11-11,mid_780_800,SBSV,SBSP,800.2384025934579,KEA,10,8,1,1,6192172062906683,5909332071103273,0.047863275984523224
BRA,2025-11-11,mid_780_800,SBSV,SBSP,800.2384025934579,KEP,14,13,1,0,9718408130498516,9440976288473588,0.029385927212172147
