DATE,FLTS,D,A,I,O,J,H,M,L,NN,MAINLINE,LOW_COST,REGIONAL,CHARTER,ALL_CARGO,BUSINESS_AVIATION,MILITARY,OTHER_SEGMENT,MS_NA,SCHED,CARGO,OTHER,REG
2023-01-01,20119,2213,2199,15157,550,94,2826,16888,311,0,16300,0,2225,664,0,671,62,181,16,18525,0,930,EUR
2023-01-02,24228,2252,2315,19071,590,100,2937,20170,1021,0,17691,0,3032,1331,0,1576,172,411,15,20723,0,2174,EUR
2023-01-03,22769,2262,2270,17656,581,96,3011,18523,1138,1,16533,0,2851,1218,0,1412,258,475,22,19384,0,2167,EUR
2023-01-04,22717,2219,2239,17649,610,101,3069,18396,1151,0,16586,0,2910,1059,0,1286,406,450,20,19496,0,2162,EUR
2023-01-05,23326,2335,2383,18039,569,99,3166,18772,1288,1,17037,0,2974,1105,0,1233,416,540,21,20011,0,2210,EUR
2023-01-06,23933,2366,2336,18702,529,101,3061,19614,1157,0,17913,0,2975,964,0,1360,240,469,12,20888,0,2081,EUR
2023-01-07,21453,2418,2414,16080,541,100,3034,17403,916,0,16266,0,2244,1082,0,1327,129,385,20,18510,0,1861,EUR
2023-01-08,23253,2393,2508,17752,600,103,3093,19329,727,1,17601,0,2863,1061,0,1260,141,306,21,20464,0,1728,EUR
2023-01-09,22977,2157,2226,18035,559,98,2985,18810,1083,1,16676,0,3143,1035,0,1291,369,443,20,19819,0,2123,EUR
2023-01-10,20813,2127,2080,16056,550,97,3018,16400,1298,0,14473,0,2877,1077,1,1446,454,468,17,17350,1,2385,EUR
2023-01-11,21115,2090,2120,16328,577,101,3011,16488,1514,1,14426,0,2984,1056,0,1552,522,554,21,17410,0,2649,EUR
2023-01-12,22198,2219,2237,17209,533,97,3083,17536,1481,1,15260,0,3080,1131,0,1670,510,533,14,18340,0,2727,EUR
2023-01-13,23602,2188,2195,18723,496,99,3056,19088,1359,0,17017,0,3170,1058,0,1527,339,477,14,20187,0,2357,EUR
2023-01-14,19639,2281,2245,14619,494,98,3011,15773,756,1,15078,0,2106,904,0,1071,150,323,7,17184,0,1551,EUR
2023-01-15,21794,2273,2392,16573,556,101,3019,18022,651,1,16601,0,2803,818,0,1125,146,291,10,19404,0,1572,EUR
2023-01-16,22286,2058,2195,17526,507,97,2951,18197,1041,0,15844,0,3166,947,0,1506,406,409,8,19010,0,2329,EUR
2023-01-17,20146,2022,2003,15607,514,99,2896,15866,1285,0,13768,0,2865,1021,0,1493,464,523,12,16633,0,2492,EUR
2023-01-18,20722,2021,2016,16153,532,97,2968,16190,1467,0,14104,0,2995,942,0,1579,521,560,21,17099,0,2681,EUR
2023-01-19,21601,2164,2189,16750,498,98,3066,17138,1298,1,14785,0,3064,1092,0,1694,485,463,18,17849,0,2660,EUR
2023-01-20,24114,2256,2180,19198,480,99,3072,19541,1401,1,16813,0,3275,1181,0,1861,451,511,22,20088,0,2845,EUR
2023-01-21,19559,2283,2201,14612,463,101,2926,15764,768,0,14820,0,2119,989,0,1082,177,353,19,16939,0,1631,EUR
2023-01-22,21666,2285,2301,16558,522,96,2987,17841,741,1,16248,0,2841,846,0,1244,177,290,20,19089,0,1731,EUR
2023-01-23,22258,1999,2032,17715,512,96,2860,18045,1257,0,15670,0,3166,950,0,1474,515,465,18,18836,0,2472,EUR
2023-01-24,20194,1946,1928,15811,509,100,2853,15734,1507,0,13666,0,2843,903,0,1704,525,534,19,16509,0,2782,EUR
2023-01-25,20645,1997,1993,16130,525,93,2946,16146,1459,1,13830,0,2982,1082,0,1688,506,542,15,16812,0,2751,EUR
2023-01-26,22108,2139,2189,17298,482,95,3017,17459,1537,0,15026,0,3073,1155,0,1845,501,493,15,18099,0,2854,EUR
2023-01-27,23416,2121,2076,18746,473,99,2973,18946,1398,0,16510,0,3200,1069,0,1700,416,505,16,19710,0,2637,EUR
2023-01-28,19576,2251,2188,14676,461,97,2889,15706,882,2,14824,0,2075,946,0,1143,155,416,17,16899,0,1731,EUR
2023-01-29,21797,2205,2239,16817,536,101,2903,17832,958,3,16400,0,2761,756,0,1400,166,297,17,19161,0,1880,EUR
2023-01-30,22471,1980,2022,17966,503,98,2834,18099,1440,0,15793,0,3135,921,1,1590,492,514,25,18928,1,2621,EUR
2023-01-31,20000,1997,1949,15581,473,95,2870,15686,1349,0,13728,0,2765,987,0,1543,457,510,10,16493,0,2520,EUR
2023-02-01,21222,2024,2003,16674,521,93,2930,16696,1502,1,14433,0,2988,1040,0,1719,514,510,18,17421,0,2761,EUR
2023-02-02,22428,2173,2206,17546,503,92,2997,17773,1565,1,15321,0,3094,1207,0,1742,504,540,20,18415,0,2806,EUR
2023-02-03,24210,2170,2170,19406,464,100,3011,19607,1492,0,17235,0,3231,1111,0,1637,430,545,21,20466,0,2633,EUR
2023-02-04,20080,2320,2235,15074,451,95,2963,16182,839,1,15230,0,2161,1068,0,1052,132,417,20,17391,0,1621,EUR
2023-02-05,21916,2186,2258,16939,533,96,2918,18089,813,0,16456,0,2828,855,0,1289,157,306,25,19284,0,1777,EUR
2023-02-06,22924,2052,2082,18328,462,96,2907,18469,1451,1,15846,0,3214,1183,1,1596,484,584,16,19060,1,2680,EUR
2023-02-07,20890,1992,1998,16389,511,96,2976,16211,1607,0,13797,0,2859,1284,1,1740,582,610,17,16656,1,2949,EUR
2023-02-08,21902,2051,2050,17271,530,94,3095,16934,1779,0,14257,0,2987,1282,0,1924,644,788,20,17244,0,3376,EUR
2023-02-09,23586,2203,2207,18658,518,96,3168,18331,1990,1,15383,0,3160,1405,0,2036,629,955,18,18543,0,3638,EUR
2023-02-10,25848,2234,2215,20904,495,98,3156,20818,1776,0,17533,0,3238,1463,0,2207,513,868,26,20771,0,3614,EUR
2023-02-11,21382,2319,2268,16316,479,98,3086,17286,912,0,15590,0,2216,1321,0,1416,244,570,25,17806,0,2255,EUR
2023-02-12,23339,2282,2330,18197,530,97,3075,19242,925,0,17207,0,2817,1147,0,1384,269,486,29,20024,0,2168,EUR
2023-02-13,23996,2086,2119,19282,509,97,2988,19330,1578,3,16738,0,3187,1107,1,1680,573,699,11,19925,1,2963,EUR
2023-02-14,21976,2082,2063,17326,505,94,3021,17127,1734,0,14835,0,2927,1128,2,1672,593,795,24,17762,2,3084,EUR
2023-02-15,22761,2132,2121,17956,552,97,3114,17785,1765,0,15205,0,3047,1221,0,1893,596,765,34,18252,0,3288,EUR
2023-02-16,23876,2244,2231,18893,508,96,3177,18848,1755,0,16059,0,3143,1341,1,1945,576,790,21,19202,1,3332,EUR
2023-02-17,23661,2042,2176,18979,464,94,2956,19048,1563,0,16451,0,2848,1228,0,1945,492,668,29,19299,0,3134,EUR
2023-02-18,22479,2447,2328,17200,504,101,3185,18176,1017,0,16332,0,2318,1347,0,1682,285,483,32,18650,0,2482,EUR
2023-02-19,23938,2333,2374,18696,535,98,3082,19740,1018,0,17661,0,2887,1034,0,1670,241,424,21,20548,0,2356,EUR
2023-02-20,24201,2115,2135,19442,509,96,3028,19547,1530,0,17230,0,3216,1005,0,1571,518,642,19,20446,0,2750,EUR
2023-02-21,22291,2105,2119,17560,507,94,3030,17510,1656,1,15241,0,2995,1135,0,1732,555,609,24,18236,0,2920,EUR
2023-02-22,23167,2192,2168,18219,588,97,3161,18170,1738,1,15699,0,3051,1231,0,1773,660,733,20,18750,0,3186,EUR
2023-02-23,24141,2295,2319,19000,527,96,3173,19243,1629,0,16564,0,3198,1287,0,1854,647,573,18,19762,0,3092,EUR
2023-02-24,25608,2263,2260,20617,468,97,3127,20839,1544,1,18150,0,3325,1254,0,1765,454,621,39,21475,0,2879,EUR
2023-02-25,21869,2387,2329,16648,505,97,3089,17781,902,0,16294,0,2298,1178,0,1348,260,471,20,18592,0,2099,EUR
2023-02-26,23786,2360,2425,18440,561,99,3079,19650,958,0,17626,0,2875,1020,0,1612,209,420,24,20501,0,2265,EUR
2023-02-27,24213,2139,2211,19346,517,96,3053,19477,1587,0,17094,0,3072,1083,0,1758,566,616,24,20166,0,2964,EUR
2023-02-28,22482,2148,2089,17732,513,94,3019,17731,1638,0,15384,0,2971,1180,1,1694,539,692,21,18355,1,2946,EUR
2023-03-01,23637,2259,2255,18540,583,96,3105,18621,1814,1,15955,0,3184,1235,1,1940,599,697,26,19139,1,3262,EUR
2023-03-02,24499,2375,2384,19206,534,95,3217,19343,1844,0,16786,0,3318,1253,0,1912,569,648,13,20104,0,3142,EUR
2023-03-03,25870,2324,2307,20753,486,97,3145,20902,1726,0,18354,0,3343,1169,0,1908,513,562,21,21697,0,3004,EUR
2023-03-04,21774,2422,2353,16515,484,96,3068,17613,997,0,16261,0,2352,1061,0,1440,228,411,21,18613,0,2100,EUR
2023-03-05,23733,2401,2463,18341,528,97,3101,19623,911,1,17856,0,2957,953,0,1457,186,304,20,20813,0,1967,EUR
2023-03-06,24325,2164,2221,19423,517,96,3001,19857,1371,0,17468,0,3291,1039,0,1569,476,460,22,20759,0,2527,EUR
2023-03-07,21392,2090,2107,16695,500,96,3015,17020,1261,0,14940,0,2939,1085,1,1462,489,458,18,17879,1,2427,EUR
2023-03-08,22186,2182,2158,17274,572,97,3126,17542,1420,1,15196,0,3010,1183,1,1793,486,494,23,18206,1,2796,EUR
2023-03-09,23793,2278,2315,18689,511,100,3187,18994,1512,0,16279,0,3213,1321,0,1948,521,493,18,19492,0,2980,EUR
2023-03-10,24545,2296,2261,19498,490,96,3167,20011,1271,0,17607,0,3241,1120,0,1678,421,458,20,20848,0,2577,EUR
2023-03-11,21340,2436,2341,16081,482,96,3116,17228,900,0,15999,0,2337,1115,0,1224,199,442,24,18336,0,1889,EUR
2023-03-12,23788,2400,2454,18370,564,97,3098,19579,1014,0,17598,0,2939,1091,0,1581,200,354,25,20537,0,2160,EUR
2023-03-13,24170,2164,2245,19220,541,99,3032,19556,1483,0,16857,0,3215,1216,0,1782,469,604,27,20072,0,2882,EUR
2023-03-14,22798,2189,2150,17956,503,94,3010,18133,1561,0,15678,0,3097,1146,0,1776,531,542,28,18775,0,2877,EUR
2023-03-15,23692,2255,2230,18624,583,98,3138,18485,1970,1,15990,0,3145,1231,0,2061,511,721,33,19135,0,3326,EUR
2023-03-16,24746,2335,2365,19492,554,98,3254,19214,2180,0,16570,0,3166,1351,0,2283,572,783,21,19736,0,3659,EUR
2023-03-17,26027,2370,2345,20823,489,98,3213,20656,2059,1,17994,0,3253,1297,0,2293,409,760,21,21247,0,3483,EUR
2023-03-18,21899,2470,2423,16510,496,94,3189,17561,1055,0,16324,0,2370,1187,0,1337,214,453,14,18694,0,2018,EUR
2023-03-19,24148,2418,2466,18669,595,98,3124,19853,1073,0,17943,0,2975,975,1,1663,196,368,27,20918,1,2254,EUR
2023-03-20,25148,2268,2331,19979,570,100,3145,20165,1734,4,17564,0,3267,1162,1,1916,566,659,13,20831,1,3154,EUR
2023-03-21,23167,2223,2217,18203,524,95,3099,18064,1907,2,15727,0,3101,1161,0,1847,564,743,24,18828,0,3178,EUR
2023-03-22,23771,2250,2245,18694,582,95,3187,18603,1886,0,16008,0,3184,1322,1,2003,540,686,27,19192,1,3256,EUR
2023-03-23,24499,2305,2332,19326,536,100,3176,19325,1898,0,16628,0,3283,1290,0,2076,519,665,38,19911,0,3298,EUR
2023-03-24,25577,2312,2312,20447,506,96,3231,20675,1574,1,18152,0,3304,1141,0,1934,436,586,24,21456,0,2980,EUR
2023-03-25,21156,2401,2365,15896,494,98,3098,17062,898,0,16065,0,2277,1061,0,1215,150,377,11,18342,0,1753,EUR
2023-03-26,24035,2346,2396,18752,541,96,3074,19903,960,2,18087,0,2882,1002,0,1477,198,359,30,20969,0,2064,EUR
2023-03-27,23812,1973,2148,19167,524,90,2997,19055,1670,0,16792,0,2911,1115,1,1776,481,715,21,19703,1,2993,EUR
2023-03-28,25350,2263,2213,20345,529,105,3204,20221,1820,0,17871,0,3226,1203,0,1860,477,693,20,21097,0,3050,EUR
2023-03-29,26317,2286,2309,21172,550,97,3325,20867,2028,0,18227,0,3440,1263,0,2056,580,728,23,21667,0,3387,EUR
2023-03-30,27216,2378,2388,21905,545,102,3321,21975,1818,0,19077,0,3502,1363,0,1956,591,700,27,22579,0,3274,EUR
2023-03-31,6,0,5,0,1,0,2,4,0,0,2,0,0,2,0,2,0,0,0,2,0,2,EUR
2023-04-01,24250,2547,2426,18777,500,103,3269,20003,875,0,18442,0,2655,1204,0,1384,170,373,22,21097,0,1949,EUR
2023-04-02,25318,2516,2605,19612,585,99,3329,20932,958,0,19160,0,3086,1056,1,1463,209,323,20,22246,1,2015,EUR
2023-04-03,27209,2320,2320,22008,561,94,3247,22092,1776,0,19513,0,3430,1216,1,1786,511,725,27,22943,1,3049,EUR
2023-04-04,26422,2312,2325,21220,565,97,3259,21169,1897,0,18764,0,3263,1282,0,1796,530,756,31,22027,0,3113,EUR
2023-04-05,27331,2333,2340,22116,542,99,3373,21854,2000,5,19204,0,3454,1341,0,2041,517,740,34,22658,0,3332,EUR
2023-04-06,27337,2378,2375,22058,526,95,3298,22058,1885,1,19411,0,3258,1405,0,2102,475,660,26,22669,0,3263,EUR
2023-04-07,26492,2450,2451,21056,535,101,3291,21660,1440,0,19982,0,2843,1128,0,1720,323,469,27,22825,0,2539,EUR
2023-04-08,23925,2494,2426,18484,521,97,3228,19720,880,0,18626,0,2511,1131,0,1102,154,388,13,21137,0,1657,EUR
2023-04-09,25173,2478,2523,19586,586,100,3238,21175,660,0,19699,0,3108,932,0,992,134,293,15,22807,0,1434,EUR
2023-04-10,26564,2253,2326,21437,548,100,3051,21985,1428,0,19564,0,3283,1131,1,1873,242,446,24,22847,1,2585,EUR
2023-04-11,26853,2281,2297,21769,506,102,3222,21740,1788,1,19320,0,3382,1167,1,1867,470,620,26,22702,1,2983,EUR
2023-04-12,26891,2344,2295,21718,534,104,3300,21879,1607,1,19360,0,3436,1308,0,1637,512,611,27,22796,0,2787,EUR
2023-04-13,27979,2421,2480,22495,583,102,3359,22868,1648,2,20099,0,3557,1415,0,1773,459,654,22,23656,0,2908,EUR
2023-04-14,28929,2490,2512,23400,527,99,3386,23697,1747,0,20866,0,3613,1372,0,1970,429,663,16,24479,0,3078,EUR
2023-04-15,25104,2568,2512,19480,544,101,3298,20672,1031,2,19150,0,2666,1240,0,1383,189,451,25,21816,0,2048,EUR
2023-04-16,26656,2505,2613,20963,575,102,3304,22195,1055,0,20200,0,3177,1110,0,1696,133,327,13,23377,0,2169,EUR
2023-04-17,28207,2330,2358,22992,527,100,3235,23157,1714,1,20435,0,3525,1238,0,1987,393,606,23,23960,0,3009,EUR
2023-04-18,27765,2328,2367,22536,534,102,3259,22490,1913,1,19693,0,3480,1316,0,2127,448,674,27,23173,0,3276,EUR
2023-04-19,28363,2451,2452,22883,577,103,3360,22893,2005,2,20083,0,3509,1313,0,2229,532,676,21,23592,0,3458,EUR
2023-04-20,28981,2574,2590,23228,589,103,3464,23421,1990,3,20461,0,3601,1411,0,2185,522,772,29,24062,0,3508,EUR
2023-04-21,29187,2525,2543,23565,554,103,3428,23508,2147,1,20451,0,3521,1496,0,2434,475,781,29,23972,0,3719,EUR
2023-04-22,25574,2672,2573,19805,524,101,3330,20865,1278,0,19344,0,2636,1267,0,1677,197,426,27,21980,0,2327,EUR
2023-04-23,27682,2686,2735,21643,618,102,3365,23016,1199,0,20764,0,3223,1242,0,1823,233,371,26,23987,0,2453,EUR
2023-04-24,28558,2517,2530,22931,580,103,3340,23547,1567,1,20613,0,3495,1371,0,1830,499,729,21,24108,0,3079,EUR
2023-04-25,27787,2484,2494,22247,562,107,3345,22517,1816,2,19907,0,3398,1327,0,1969,471,700,15,23305,0,3155,EUR
2023-04-26,28659,2504,2518,23066,571,100,3443,23047,2067,2,20271,0,3488,1378,0,2129,599,765,29,23759,0,3522,EUR
2023-04-27,29913,2660,2639,24027,587,102,3463,24207,2140,1,20947,0,3652,1547,0,2449,561,734,23,24599,0,3767,EUR
2023-04-28,30528,2635,2689,24670,534,100,3511,24866,2051,0,21420,0,3706,1655,0,2542,538,634,33,25126,0,3747,EUR
2023-04-29,25953,2725,2611,20073,544,100,3364,21281,1208,0,19497,0,2743,1401,0,1621,230,438,23,22240,0,2312,EUR
2023-04-30,27222,2666,2748,21193,615,101,3388,22607,1126,0,20628,0,3158,1319,0,1542,187,365,23,23786,0,2117,EUR
2023-05-01,26861,2476,2517,21288,580,106,3214,22281,1260,0,19827,0,3248,1326,0,1824,204,405,27,23075,0,2460,EUR
2023-05-02,28302,2489,2475,22799,539,106,3351,23153,1692,0,20382,0,3499,1295,0,1975,493,630,28,23881,0,3126,EUR
2023-05-03,28973,2499,2556,23317,601,106,3410,23476,1981,0,20621,0,3570,1331,1,2186,514,715,35,24191,1,3450,EUR
2023-05-04,30217,2601,2620,24417,579,105,3459,24513,2140,0,21446,0,3602,1492,1,2310,616,718,32,25048,1,3676,EUR
2023-05-05,30310,2572,2616,24588,534,101,3471,24956,1782,0,21833,0,3643,1597,1,2141,468,606,21,25476,1,3236,EUR
2023-05-06,26319,2683,2591,20503,542,102,3391,21752,1074,0,20068,0,2710,1398,0,1478,224,417,24,22778,0,2143,EUR
2023-05-07,28180,2698,2770,22110,602,102,3429,23517,1132,0,21239,0,3254,1308,0,1759,229,361,30,24493,0,2379,EUR
2023-05-08,29339,2528,2569,23640,602,104,3355,24284,1596,0,21310,0,3498,1401,0,2086,447,571,26,24808,0,3130,EUR
2023-05-09,28879,2482,2497,23370,530,112,3377,23436,1954,0,20616,0,3530,1254,0,2185,561,694,39,24146,0,3479,EUR
2023-05-10,29312,2485,2503,23751,573,105,3480,23942,1785,0,20929,0,3615,1310,0,2223,579,617,39,24544,0,3458,EUR
2023-05-11,30280,2615,2628,24469,568,102,3539,24610,2029,0,21541,0,3637,1551,0,2272,545,710,24,25178,0,3551,EUR
2023-05-12,30877,2589,2601,25173,514,100,3590,25164,2023,0,22094,0,3687,1569,0,2249,511,730,37,25781,0,3527,EUR
2023-05-13,26851,2641,2584,21104,522,111,3426,22128,1186,0,20390,0,2704,1524,0,1522,208,487,16,23094,0,2233,EUR
2023-05-14,28582,2651,2701,22650,580,104,3434,23881,1163,0,21442,0,3298,1481,0,1780,194,356,31,24740,0,2361,EUR
2023-05-15,29839,2507,2518,24272,542,103,3427,24528,1781,0,21532,0,3660,1524,0,1934,556,608,25,25192,0,3123,EUR
2023-05-16,29009,2502,2518,23472,517,111,3425,23643,1830,0,20789,0,3477,1421,0,2103,520,674,25,24266,0,3322,EUR
2023-05-17,29590,2532,2532,23954,572,98,3517,23838,2137,0,20802,0,3323,1603,0,2613,564,648,37,24125,0,3862,EUR
2023-05-18,29242,2592,2653,23434,563,111,3462,23858,1811,0,21153,0,3305,1568,1,2199,428,558,30,24458,1,3215,EUR
2023-05-19,28745,2516,2548,23168,513,98,3505,23597,1545,0,21058,0,3254,1588,1,1932,384,507,21,24312,1,2844,EUR
2023-05-20,26840,2627,2599,21108,506,100,3404,22188,1148,0,20381,0,2688,1546,0,1559,223,421,22,23069,0,2225,EUR
2023-05-21,29664,2695,2728,23657,584,107,3487,24539,1531,0,21498,0,3313,1708,0,2509,220,382,34,24811,0,3145,EUR
2023-05-22,30338,2533,2551,24709,545,99,3439,24897,1903,0,21628,0,3655,1557,0,2250,580,641,27,25283,0,3498,EUR
2023-05-23,29622,2544,2553,24001,524,103,3434,24045,2040,0,21000,0,3557,1520,0,2286,576,650,33,24557,0,3545,EUR
2023-05-24,30371,2577,2627,24601,566,103,3511,24664,2093,0,21277,0,3626,1696,0,2515,537,674,46,24903,0,3772,EUR
2023-05-25,31299,2625,2707,25432,535,104,3554,25327,2314,0,21807,0,3671,1801,1,2756,578,644,41,25478,1,4019,EUR
2023-05-26,32114,2628,2630,26354,502,99,3617,26054,2344,0,22225,0,3693,2046,1,3023,468,625,33,25918,1,4149,EUR
2023-05-27,28216,2714,2633,22347,522,107,3517,23257,1335,0,20848,0,2840,1871,0,2020,197,407,33,23688,0,2657,EUR
2023-05-28,28848,2722,2719,22813,594,102,3447,24198,1101,0,21707,0,3264,1620,0,1735,184,301,37,24971,0,2257,EUR
2023-05-29,30405,2615,2627,24614,549,105,3401,25123,1776,0,21747,0,3421,1754,0,2568,383,501,31,25168,0,3483,EUR
2023-05-30,30411,2604,2630,24644,533,110,3501,24734,2066,0,21395,0,3572,1705,0,2440,598,674,27,24967,0,3739,EUR
2023-05-31,30953,2650,2646,25088,569,100,3580,25177,2096,0,21762,0,3658,1789,0,2395,580,735,34,25420,0,3744,EUR
2023-06-01,32246,2806,2849,26013,578,106,3710,26244,2186,0,22549,0,3776,1974,0,2592,640,681,34,26325,0,3947,EUR
2023-06-02,32238,2764,2807,26135,532,105,3654,26435,2044,0,22841,0,3828,1970,0,2488,462,618,31,26669,0,3599,EUR
2023-06-03,28731,2821,2834,22547,529,101,3630,23776,1224,0,21315,0,2897,1972,0,1878,243,398,28,24212,0,2547,EUR
2023-06-04,30348,2900,2909,23921,618,105,3617,25109,1517,0,21883,0,3322,1981,0,2514,237,376,35,25205,0,3162,EUR
2023-06-05,31634,2717,2734,25624,559,103,3571,26024,1936,0,22488,0,3706,1856,1,2362,548,641,32,26194,1,3583,EUR
2023-06-06,29877,2679,2703,23924,571,107,3575,24334,1861,0,21326,0,3434,1812,1,2110,546,624,24,24760,1,3304,EUR
2023-06-07,31934,2766,2765,25809,594,102,3685,25877,2270,0,22330,0,3634,2011,0,2651,567,713,28,25964,0,3959,EUR
2023-06-08,32217,2844,2900,25865,608,103,3716,26412,1986,0,22705,0,3719,2081,0,2560,514,590,48,26424,0,3712,EUR
2023-06-09,32743,2823,2875,26474,571,100,3777,26945,1921,0,23198,0,3771,2125,0,2520,522,577,30,26969,0,3649,EUR
2023-06-10,29252,2818,2825,23043,566,106,3629,24172,1345,0,21623,0,2868,2002,0,2071,222,448,18,24491,0,2759,EUR
2023-06-11,31492,2973,2928,24967,624,103,3652,26141,1596,0,22418,0,3426,2173,0,2804,218,410,43,25844,0,3475,EUR
2023-06-12,32088,2786,2786,25902,614,104,3602,26450,1932,0,22539,0,3713,2007,0,2650,580,563,36,26252,0,3829,EUR
2023-06-13,31541,2779,2819,25345,598,102,3681,25727,2031,0,22240,0,3581,2012,0,2453,566,651,38,25821,0,3708,EUR
2023-06-14,32214,2797,2822,25967,628,104,3709,26282,2119,0,22553,0,3692,2063,0,2648,580,632,46,26245,0,3906,EUR
2023-06-15,33580,2966,2955,27017,642,115,3809,27229,2427,0,23153,0,3802,2207,0,3013,658,698,49,26955,0,4418,EUR
2023-06-16,33915,2912,2979,27417,607,112,3814,27675,2314,0,23638,0,3867,2245,0,2985,512,621,47,27505,0,4165,EUR
2023-06-17,29674,2917,2845,23317,595,107,3651,24599,1317,0,22001,0,2956,2010,0,2042,210,430,25,24957,0,2707,EUR
2023-06-18,31195,2967,2980,24624,624,105,3679,25980,1431,0,22708,0,3361,2101,0,2440,193,351,41,26069,0,3025,EUR
2023-06-19,32930,2846,2922,26578,584,112,3662,26976,2180,0,22974,0,3769,2148,1,2794,540,668,36,26743,1,4038,EUR
2023-06-20,31586,2864,2876,25275,571,107,3724,25752,2003,0,22156,0,3550,2054,1,2516,609,661,39,25706,1,3825,EUR
2023-06-21,32842,2894,2865,26463,620,109,3792,26800,2141,0,22913,0,3698,2239,0,2665,572,725,30,26611,0,3992,EUR
2023-06-22,33199,3004,3051,26521,623,112,3832,27180,2075,0,23094,0,3723,2355,0,2813,559,619,36,26817,0,4027,EUR
2023-06-23,33652,3011,2976,27096,569,107,3852,27499,2194,0,23530,0,3646,2320,0,2918,518,678,42,27176,0,4156,EUR
2023-06-24,30148,2987,2940,23665,556,105,3700,25030,1313,0,22326,0,2892,2098,0,2205,200,390,37,25218,0,2832,EUR
2023-06-25,32123,3117,3093,25295,618,112,3759,26780,1472,0,23263,0,3481,2111,0,2646,226,351,45,26744,0,3268,EUR
2023-06-26,33431,2953,2973,26923,582,105,3704,27511,2111,0,23508,0,3761,2120,0,2748,587,671,36,27269,0,4042,EUR
2023-06-27,32864,2945,2986,26353,580,112,3748,26870,2134,0,23066,0,3664,2155,0,2613,604,719,43,26730,0,3979,EUR
2023-06-28,33068,2968,2970,26538,592,108,3786,27022,2152,0,23167,0,3716,2270,0,2700,503,666,46,26883,0,3915,EUR
2023-06-29,33636,3051,3059,26947,579,110,3843,27479,2204,0,23458,0,3788,2304,0,2830,513,702,41,27246,0,4086,EUR
2023-06-30,10,2,5,3,0,0,2,6,2,0,4,0,0,2,0,3,1,0,0,4,0,4,EUR
2023-07-01,31162,3063,3005,24553,541,113,3752,25856,1441,0,22778,0,3063,2268,0,2409,178,406,60,25841,0,3053,EUR
2023-07-02,32750,3150,3132,25846,622,119,3794,27304,1533,0,23690,0,3502,2206,0,2769,182,364,37,27192,0,3352,EUR
2023-07-03,33601,3043,3043,26905,610,111,3732,27724,2034,0,23787,0,3848,2269,0,2611,410,634,42,27635,0,3697,EUR
2023-07-04,32623,3004,3025,25980,614,106,3752,26866,1899,0,23341,0,3614,2200,0,2431,408,600,29,26955,0,3468,EUR
2023-07-05,32868,3042,3025,26164,637,106,3837,26972,1953,0,23240,0,3614,2304,0,2527,496,645,42,26854,0,3710,EUR
2023-07-06,34174,3138,3167,27228,641,105,3943,27910,2216,0,23885,0,3765,2391,0,2918,513,660,42,27650,0,4133,EUR
2023-07-07,34618,3088,3113,27814,603,111,3943,28335,2229,0,24242,0,3856,2379,0,3031,455,609,46,28098,0,4141,EUR
2023-07-08,31002,3079,3001,24328,594,110,3796,25742,1354,0,22759,0,3111,2199,0,2387,173,340,33,25870,0,2933,EUR
2023-07-09,32443,3148,3149,25490,656,109,3850,27066,1418,0,23704,0,3554,2131,0,2512,162,343,37,27258,0,3054,EUR
2023-07-10,33635,3025,3066,26923,621,113,3769,27787,1966,0,23801,0,3799,2233,0,2613,519,616,54,27600,0,3802,EUR
2023-07-11,32567,3041,3026,25874,626,111,3852,26706,1898,0,23124,0,3594,2237,0,2426,508,648,30,26718,0,3612,EUR
2023-07-12,33247,3083,3076,26459,629,109,3884,27191,2063,0,23269,0,3678,2405,1,2630,540,695,29,26947,1,3894,EUR
2023-07-13,33921,3171,3175,26943,632,110,3995,27645,2171,0,23680,0,3758,2420,1,2794,534,689,45,27438,1,4062,EUR
2023-07-14,34002,3127,3124,27159,592,112,3935,28048,1907,0,24158,0,3827,2371,0,2669,371,572,34,27985,0,3646,EUR
2023-07-15,30199,3095,3059,23454,591,112,3842,24928,1317,0,21906,0,3073,2329,0,2280,186,378,47,24979,0,2891,EUR
2023-07-16,32656,3189,3182,25630,655,114,3819,27263,1460,0,23741,0,3504,2214,0,2620,199,320,58,27245,0,3197,EUR
2023-07-17,33476,3057,3051,26757,611,107,3782,27635,1952,0,23564,0,3784,2287,0,2675,493,635,38,27348,0,3841,EUR
2023-07-18,32791,3040,3035,26111,605,108,3848,26771,2064,0,23304,0,3599,2239,0,2396,510,700,43,26903,0,3649,EUR
2023-07-19,33109,3076,3054,26369,610,115,3864,27060,2070,0,23476,0,3646,2378,2,2415,449,710,33,27122,2,3607,EUR
2023-07-20,34027,3159,3217,27020,631,109,3940,27772,2206,0,24009,0,3746,2282,1,2780,498,676,35,27755,1,3989,EUR
