YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2024,06,JUN,EDDV,Hanover,Germany,3221,1449,79,1370,15201.5308333333,2588.885833333333,NA
2024,06,JUN,EDDW,Bremen,Germany,1641,800,43,757,8701.480833333335,1765.0025,NA
2024,06,JUN,LGAV,Athens,Greece,13492,8743,40,8703,99967.805,34060.3616666667,NA
2024,06,JUN,LHBP,Budapest - Ferihegy,Hungary,5626,4311,51,4260,51777.755,8728.328333333335,NA
2024,06,JUN,EICK,Cork,Ireland,1975,879,6,873,9481.613333333336,1792.003333333333,NA
2024,06,JUN,EIDW,Dublin,Ireland,11242,8690,0,8690,94798.43583333332,27058.3308333333,NA
2024,06,JUN,LICC,Catania,Italy,4132,3414,75,3339,35540.090000000004,14821.3433333333,NA
2024,06,JUN,LIMC,Milan - Malpensa,Italy,9511,7219,20,7199,80179.6433333333,26705.34,NA
2024,06,JUN,LIME,Bergamo,Italy,5037,3818,68,3750,44486.0691666667,10399.7808333333,NA
2024,06,JUN,LIMF,Torino Caselle,Italy,1831,1286,1,1285,14698.966666666702,2121.6166666666663,NA
2024,06,JUN,LIML,Milan - Linate,Italy,5302,4524,21,4503,47329.15,11135.2333333333,NA
2024,06,JUN,LIPE,Bologna,Italy,3763,2948,0,2948,35104.7508333333,9886.499166666666,NA
2024,06,JUN,LIPZ,Venice,Italy,4400,3635,51,3584,37204.5375,11523.2125,NA
2024,06,JUN,LIRA,Rome - Ciampino,Italy,1898,1626,41,1585,14973.216666666702,3455.833333333333,NA
2024,06,JUN,LIRF,Rome - Fiumicino,Italy,14494,12269,17,12252,132641.0075,44955.4258333333,NA
2024,06,JUN,LIRN,Naples,Italy,4785,3952,38,3914,43833.5075,20916.3091666667,NA
2024,06,JUN,EVRA,Riga,Latvia,2711,1736,24,1712,18573.85,3199.1,NA
2024,06,JUN,ELLX,Luxembourg,Luxembourg,4031,2616,2,2614,29760.315,5733.618333333333,NA
2024,06,JUN,LMML,Malta,Malta,3837,2429,55,2374,25166.6583333333,8225.391666666666,NA
2024,06,JUN,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,06,JUN,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,06,JUN,EHAM,Amsterdam - Schiphol,Netherlands,21488,18523,91,18432,218498.9499999999,42933.01666666671,NA
2024,06,JUN,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,06,JUN,ENGM,Oslo - Gardermoen,Norway,10205,8596,47,8549,96565.9966666667,23018.22,NA
2024,06,JUN,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,06,JUN,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,06,JUN,EPWA,Warszawa - Chopina,Poland,8282,6633,55,6578,72671.7625,17094.7875,NA
2024,06,JUN,LPFR,Faro,Portugal,3767,3312,38,3274,36373.01666666671,5395.583333333333,NA
2024,06,JUN,LPPR,Porto,Portugal,4994,4022,47,3975,46336.7816666667,11225.9683333333,NA
2024,06,JUN,LPPT,Lisbon,Portugal,9985,7858,39,7819,98810.59416666668,37923.2391666667,NA
2024,06,JUN,LROP,Bucharest - Otopeni,Romania,5368,3642,1,3641,37847.186666666705,9080.013333333334,NA
2024,06,JUN,LZIB,Bratislava,Slovakia,1623,850,63,787,8248.420833333334,1704.312499999999,NA
2024,06,JUN,LJLJ,Ljubljana,Slovenia,1160,890,10,880,9985.686666666666,1937.313333333333,NA
2024,06,JUN,GCFV,Fuerteventura,Spain,1922,1849,26,1823,22756.7833333333,4430.566666666666,NA
2024,06,JUN,GCLP,Gran Canaria,Spain,5081,3538,33,3505,45485.9533333333,15260.03,NA
2024,06,JUN,GCRR,Lanzarote,Spain,2714,2476,6,2470,30625.263333333303,5745.236666666666,NA
2024,06,JUN,GCTS,Tenerife Sur - Reina Sofia,Spain,3101,2527,25,2502,30398.3825,5212.467500000001,NA
2024,06,JUN,GCXO,Tenerife North,Spain,3319,1609,3,1606,16914.304166666698,3509.995833333333,NA
2024,06,JUN,LEAL,Alicante,Spain,5415,4378,31,4347,52053.866666666705,12756.0333333333,NA
2024,06,JUN,LEBB,Bilbao,Spain,2223,1802,2,1800,20785.3691666667,3404.597499999999,NA
2024,06,JUN,LEBL,Barcelona,Spain,15469,12441,14,12427,149481.1666666666,51847.4833333333,NA
2024,06,JUN,LEIB,Ibiza,Spain,5275,4068,16,4052,49043.344166666706,11668.5558333333,NA
2024,06,JUN,LEMD,Madrid - Barajas,Spain,16897,13331,109,13222,152725.0166666666,36495.5833333333,NA
2024,06,JUN,LEMG,Málaga,Spain,7674,6165,66,6099,72225.07500000001,22487.8416666667,NA
2024,06,JUN,LEPA,Palma de Mallorca,Spain,14004,10910,12,10898,127417.89999999988,34632.383333333295,NA
2024,06,JUN,LEVC,Valencia,Spain,3784,2810,0,2810,33403.4,5825.5,NA
2024,06,JUN,LEZL,Sevilla,Spain,2782,2015,0,2015,21905.5683333333,2647.064999999999,NA
2024,06,JUN,ESGG,Göteborg,Sweden,2438,1852,60,1792,19436.374166666697,5066.009166666666,NA
2024,06,JUN,ESSA,Stockholm - Arlanda,Sweden,8689,6825,0,6825,78154.0983333333,14037.485,NA
2024,06,JUN,LSGG,Geneva,Switzerland,7569,6287,0,6287,75197.27500000001,22188.4416666667,NA
2024,06,JUN,LSZH,Zürich,Switzerland,11775,9796,1,9795,118508.98083333328,38240.0191666667,NA
2024,06,JUN,LTFM,Istanbul,Türkiye,22615,14884,0,14884,181297.4574999999,81083.5591666667,NA
2024,06,JUN,EGBB,Birmingham,United Kingdom,4547,3301,5,3296,39785.605,8479.911666666667,NA
2024,06,JUN,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,06,JUN,EGGD,Bristol,United Kingdom,3939,2632,4,2628,31131.8908333333,5300.192499999999,NA
2024,06,JUN,EGGW,London - Luton,United Kingdom,6243,4716,0,4716,63529.9633333333,17880.453333333302,NA
2024,06,JUN,EGKK,London - Gatwick,United Kingdom,12423,9176,39,9137,117449.4999999999,61522.8833333333,NA
2024,06,JUN,EGLC,London - City,United Kingdom,2169,2091,64,2027,22264.026666666698,3492.5566666666664,NA
2024,06,JUN,EGLL,London - Heathrow,United Kingdom,19943,17167,29,17138,241675.2766666666,107463.1233333333,NA
2024,06,JUN,EGNT,Newcastle,United Kingdom,2240,1396,29,1367,15976.0608333333,2686.439166666666,NA
2024,06,JUN,EGPD,Aberdeen,United Kingdom,1641,1394,0,1394,15937.1833333333,4042.483333333333,NA
2024,06,JUN,EGPF,Glasgow,United Kingdom,3421,2489,70,2419,29593.1066666667,5943.393333333333,NA
2024,06,JUN,EGPH,Edinburgh,United Kingdom,5726,4443,2,4441,54696.0416666667,12610.6583333333,NA
2024,06,JUN,EGSS,London - Stansted,United Kingdom,9305,6758,16,6742,88466.10833333331,19338.9416666667,NA
2024,07,JUL,LOWW,Vienna,Austria,12038,9735,0,9735,106772.82833333332,23866.205,NA
2024,07,JUL,EBBR,Brussels,Belgium,9602,7283,77,7206,80268.15250000001,14680.3475,NA
2024,07,JUL,EBCI,Charleroi,Belgium,3845,2619,20,2599,28583.5408333333,4302.0425,NA
2024,07,JUL,LBSF,Sofia,Bulgaria,3016,2186,114,2072,21717.185,5151.481666666666,NA
2024,07,JUL,LDZA,Zagreb,Croatia,2322,1775,0,1775,19419.9883333333,4378.445,NA
2024,07,JUL,LKPR,Prague,Czech Republic,6575,5289,79,5210,58170.116666666705,12132.9333333333,NA
2024,07,JUL,EKCH,Copenhagen - Kastrup,Denmark,11381,8630,68,8562,100610.12083333328,19365.5458333333,NA
2024,07,JUL,EETN,Tallinn,Estonia,2005,907,19,888,9701.118333333334,1648.615,NA
2024,07,JUL,EFHK,Helsinki - Vantaa,Finland,6688,4282,27,4255,45283.4133333333,10096.3366666667,NA
2024,07,JUL,LFBO,Toulouse-Blagnac,France,2918,2322,31,2291,27265.625,3794.608333333333,NA
2024,07,JUL,LFLL,Lyon-Saint-Exupéry,France,4066,3236,120,3116,34058.4383333333,5046.661666666666,NA
2024,07,JUL,LFML,Marseille-Provence,France,5053,3882,1,3881,34941.764166666704,13146.1691666667,NA
2024,07,JUL,LFMN,Nice-Côte d’Azur,France,8971,7981,31,7950,93523.9866666667,35037.5133333333,NA
2024,07,JUL,LFPG,Paris-Charles-de-Gaulle,France,21670,17526,256,17270,231749.8741666666,34551.7425,NA
2024,07,JUL,LFPO,Paris-Orly,France,10040,8542,45,8497,107059.32,17163.98,NA
2024,07,JUL,LFSB,Bâle-Mulhouse,France,4048,2818,13,2805,33706.006666666704,7678.276666666666,NA
2024,07,JUL,EDDB,Berlin - Brandenburg,Germany,8651,7227,37,7190,85308.8433333333,15574.0733333333,NA
2024,07,JUL,EDDC,Dresden,Germany,556,436,31,405,4532.535,735.848333333333,NA
2024,07,JUL,EDDE,Erfurt,Germany,280,60,60,0,NA,NA,NO REF FLIGHT
2024,07,JUL,EDDF,Frankfurt,Germany,20253,17708,25,17683,222414.7166666666,44598.4,NA
2024,07,JUL,EDDG,Muenster-Osnabrueck,Germany,1326,479,98,381,4485.7775,821.4391666666671,NA
2024,07,JUL,EDDH,Hamburg,Germany,6067,4779,123,4656,57755.878333333305,10600.955,NA
2024,07,JUL,EDDK,Cologne-Bonn,Germany,5739,2746,147,2599,30593.0458333333,4710.304166666666,NA
2024,07,JUL,EDDL,Dusseldorf,Germany,7705,6176,39,6137,72576.7866666667,11740.9466666667,NA
2024,07,JUL,EDDM,Munich,Germany,15091,12882,0,12882,148110.5424999999,29732.5408333333,NA
2024,07,JUL,EDDN,Nuremberg,Germany,2547,1155,23,1132,13557.1408333333,2272.075833333333,NA
2024,07,JUL,EDDP,Leipzig-Halle,Germany,3472,1332,90,1242,14176.2833333333,2055.6,NA
2024,07,JUL,EDDR,Saarbruecken,Germany,281,211,111,100,1057.39,192.143333333333,NA
2024,07,JUL,EDDS,Stuttgart,Germany,4965,3143,40,3103,35822.37666666671,5652.79,NA
2024,07,JUL,EDDV,Hanover,Germany,3197,1429,80,1349,15010.01,2394.839999999999,NA
2024,07,JUL,EDDW,Bremen,Germany,1469,770,39,731,8444.550000000001,1487.5666666666662,NA
2024,07,JUL,LGAV,Athens,Greece,14846,9450,6,9444,109410.9741666666,36259.775833333304,NA
2024,07,JUL,LHBP,Budapest - Ferihegy,Hungary,6076,4587,80,4507,54822.2591666667,9060.524166666666,NA
2024,07,JUL,EICK,Cork,Ireland,2124,882,4,878,9730.641666666666,1737.575,NA
2024,07,JUL,EIDW,Dublin,Ireland,11654,8936,1,8935,98871.0408333333,31922.3425,NA
2024,07,JUL,LICC,Catania,Italy,4296,3487,119,3368,35981.338333333304,14718.4116666667,NA
2024,07,JUL,LIMC,Milan - Malpensa,Italy,10182,7627,8,7619,83730.975,27664.0916666667,NA
2024,07,JUL,LIME,Bergamo,Italy,5305,3956,79,3877,45684.4,10122.5333333333,NA
2024,07,JUL,LIMF,Torino Caselle,Italy,1941,1315,0,1315,14983.54,2678.3266666666664,NA
2024,07,JUL,LIML,Milan - Linate,Italy,5596,4704,0,4704,48988.853333333296,10041.63,NA
2024,07,JUL,LIPE,Bologna,Italy,3827,2928,0,2928,34675.7066666667,8771.426666666666,NA
2024,07,JUL,LIPZ,Venice,Italy,4443,3638,62,3576,37183.87666666671,10514.6733333333,NA
2024,07,JUL,LIRA,Rome - Ciampino,Italy,1928,1532,157,1375,13179.855,3360.478333333333,NA
2024,07,JUL,LIRF,Rome - Fiumicino,Italy,15355,12738,26,12712,140627.2466666666,44737.23666666671,NA
2024,07,JUL,LIRN,Naples,Italy,5323,4382,40,4342,48749.830833333304,25715.0858333333,NA
2024,07,JUL,EVRA,Riga,Latvia,2831,1818,26,1792,19606.07,3435.9466666666663,NA
2024,07,JUL,ELLX,Luxembourg,Luxembourg,4078,2587,0,2587,29421.116666666698,4907.616666666666,NA
2024,07,JUL,LMML,Malta,Malta,4066,2587,58,2529,27024.1291666667,9985.8875,NA
2024,07,JUL,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,07,JUL,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,07,JUL,EHAM,Amsterdam - Schiphol,Netherlands,22160,18919,77,18842,220847.1133333333,37845.186666666705,NA
2024,07,JUL,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,07,JUL,ENGM,Oslo - Gardermoen,Norway,9892,7911,73,7838,87874.5333333333,17234.9833333333,NA
2024,07,JUL,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,07,JUL,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,07,JUL,EPWA,Warszawa - Chopina,Poland,8555,6781,4,6777,74685.60750000001,16409.8758333333,NA
2024,07,JUL,LPFR,Faro,Portugal,4021,3557,33,3524,39127.9833333333,5648.549999999999,NA
2024,07,JUL,LPPR,Porto,Portugal,5368,4261,44,4217,49548.1833333333,13084.9333333333,NA
2024,07,JUL,LPPT,Lisbon,Portugal,10509,8210,57,8153,104999.2999999999,43487.3166666667,NA
2024,07,JUL,LROP,Bucharest - Otopeni,Romania,5602,3804,103,3701,37829.336666666706,8805.513333333334,NA
2024,07,JUL,LZIB,Bratislava,Slovakia,1717,947,49,898,9223.096666666666,1746.936666666666,NA
2024,07,JUL,LJLJ,Ljubljana,Slovenia,1263,917,5,912,10266.5216666667,1728.644999999999,NA
2024,07,JUL,GCFV,Fuerteventura,Spain,2123,2055,6,2049,25513.6708333333,4726.095833333333,NA
2024,07,JUL,GCLP,Gran Canaria,Spain,5451,3902,31,3871,49944.1191666667,14889.3141666667,NA
2024,07,JUL,GCRR,Lanzarote,Spain,2954,2685,4,2681,33211.34666666671,6098.62,NA
2024,07,JUL,GCTS,Tenerife Sur - Reina Sofia,Spain,3408,2693,21,2672,32337.386666666695,5862.83,NA
2024,07,JUL,GCXO,Tenerife North,Spain,3474,1809,2,1807,18942.06,4793.473333333333,NA
2024,07,JUL,LEAL,Alicante,Spain,6016,4842,49,4793,57619.0833333333,13331.9,NA
2024,07,JUL,LEBB,Bilbao,Spain,2447,1959,1,1958,22525.6858333333,3394.214166666666,NA
2024,07,JUL,LEBL,Barcelona,Spain,16172,12998,33,12965,151744.30000000002,45997.9333333333,NA
2024,07,JUL,LEIB,Ibiza,Spain,6378,4900,9,4891,59239.5,14102.8,NA
2024,07,JUL,LEMD,Madrid - Barajas,Spain,18560,14388,79,14309,167414.74416666658,35613.6225,NA
2024,07,JUL,LEMG,Málaga,Spain,9065,7198,29,7169,84301.8933333333,25994.49,NA
2024,07,JUL,LEPA,Palma de Mallorca,Spain,15379,12154,19,12135,139356.55666666658,36792.0433333333,NA
2024,07,JUL,LEVC,Valencia,Spain,4039,2932,0,2932,35198.9133333333,6410.486666666666,NA
2024,07,JUL,LEZL,Sevilla,Spain,2828,1982,0,1982,21531.324166666695,2179.425833333333,NA
2024,07,JUL,ESGG,Göteborg,Sweden,2537,1820,73,1747,19066.5733333333,5263.66,NA
2024,07,JUL,ESSA,Stockholm - Arlanda,Sweden,8659,6441,0,6441,73581.225,11977.275,NA
2024,07,JUL,LSGG,Geneva,Switzerland,7914,6519,0,6519,77955.76666666669,19464.3,NA
2024,07,JUL,LSZH,Zürich,Switzerland,12291,10083,2,10081,123301.4016666666,36507.7316666667,NA
2024,07,JUL,LTFM,Istanbul,Türkiye,23245,15456,0,15456,189267.2249999999,86637.325,NA
2024,07,JUL,EGBB,Birmingham,United Kingdom,4763,3423,6,3417,41730.4475,8637.785833333333,NA
2024,07,JUL,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,07,JUL,EGGD,Bristol,United Kingdom,4054,2699,0,2699,31826.894166666694,5406.272499999999,NA
2024,07,JUL,EGGW,London - Luton,United Kingdom,6417,4804,0,4804,64783.27666666671,18292.74,NA
2024,07,JUL,EGKK,London - Gatwick,United Kingdom,13169,9662,39,9623,123332.9366666666,68086.48,NA
2024,07,JUL,EGLC,London - City,United Kingdom,2133,2042,79,1963,22043.3233333333,3470.609999999999,NA
2024,07,JUL,EGLL,London - Heathrow,United Kingdom,20804,17744,11,17733,251747.1758333333,106796.2574999999,NA
2024,07,JUL,EGNT,Newcastle,United Kingdom,2267,1427,40,1387,16032.8916666667,2476.8416666666662,NA
2024,07,JUL,EGPD,Aberdeen,United Kingdom,1709,1463,54,1409,16281.8591666667,4116.190833333333,NA
2024,07,JUL,EGPF,Glasgow,United Kingdom,3506,2566,79,2487,30391.126666666696,5533.64,NA
2024,07,JUL,EGPH,Edinburgh,United Kingdom,5742,4502,3,4499,54883.0666666667,10794.8666666667,NA
2024,07,JUL,EGSS,London - Stansted,United Kingdom,9607,6875,33,6842,86322.55,22152.9333333333,NA
2024,08,AUG,LOWW,Vienna,Austria,11881,9716,0,9716,106598.05,23204.333333333303,NA
2024,08,AUG,EBBR,Brussels,Belgium,9310,7198,73,7125,79561.90250000001,14020.1975,NA
2024,08,AUG,EBCI,Charleroi,Belgium,3859,2684,15,2669,29417.35,4327.316666666666,NA
2024,08,AUG,LBSF,Sofia,Bulgaria,2940,2125,111,2014,21254.8175,5349.765833333333,NA
2024,08,AUG,LDZA,Zagreb,Croatia,2322,1782,0,1782,19416.513333333303,3828.2866666666664,NA
2024,08,AUG,LKPR,Prague,Czech Republic,6523,5271,0,5271,58532.370833333305,13158.0958333333,NA
2024,08,AUG,EKCH,Copenhagen - Kastrup,Denmark,11252,8549,122,8427,98602.4758333333,17963.6741666667,NA
2024,08,AUG,EETN,Tallinn,Estonia,1994,952,21,931,10308.335,1697.4150000000002,NA
2024,08,AUG,EFHK,Helsinki - Vantaa,Finland,6923,4495,29,4466,47920.552500000005,10479.1141666667,NA
2024,08,AUG,LFBO,Toulouse-Blagnac,France,2633,2046,2,2044,24300.284166666697,2966.382499999999,NA
2024,08,AUG,LFLL,Lyon-Saint-Exupéry,France,3698,2856,59,2797,30335.4891666667,4038.3775,NA
2024,08,AUG,LFML,Marseille-Provence,France,4913,3746,3,3743,33797.9625,12675.5041666667,NA
2024,08,AUG,LFMN,Nice-Côte d’Azur,France,8458,7475,38,7437,87234.38166666671,29936.984999999997,NA
2024,08,AUG,LFPG,Paris-Charles-de-Gaulle,France,21756,17607,219,17388,230988.46,32289.29,NA
2024,08,AUG,LFPO,Paris-Orly,France,10068,8573,54,8519,108526.0916666666,15647.475,NA
2024,08,AUG,LFSB,Bâle-Mulhouse,France,3995,2856,26,2830,33991.942500000005,7462.474166666666,NA
2024,08,AUG,EDDB,Berlin - Brandenburg,Germany,8261,6993,55,6938,80398.01,12978.1733333333,NA
2024,08,AUG,EDDC,Dresden,Germany,520,408,45,363,3959.413333333333,660.77,NA
2024,08,AUG,EDDE,Erfurt,Germany,306,49,49,0,NA,NA,NO REF FLIGHT
2024,08,AUG,EDDF,Frankfurt,Germany,20183,17686,34,17652,223227.1433333333,40976.423333333296,NA
2024,08,AUG,EDDG,Muenster-Osnabrueck,Germany,1264,404,86,318,3725.823333333333,592.0433333333331,NA
2024,08,AUG,EDDH,Hamburg,Germany,6037,4708,132,4576,56145.6716666667,9391.378333333334,NA
2024,08,AUG,EDDK,Cologne-Bonn,Germany,5766,2804,207,2597,30474.286666666696,4217.663333333333,NA
2024,08,AUG,EDDL,Dusseldorf,Germany,7596,6207,53,6154,72467.6233333333,10272.126666666702,NA
2024,08,AUG,EDDM,Munich,Germany,15363,13303,0,13303,152228.86583333332,31565.9008333333,NA
2024,08,AUG,EDDN,Nuremberg,Germany,2616,1199,22,1177,13931.870833333302,2120.8625,NA
2024,08,AUG,EDDP,Leipzig-Halle,Germany,3333,1286,64,1222,14073.615,1676.384999999999,NA
2024,08,AUG,EDDR,Saarbruecken,Germany,269,206,70,136,1603.769166666666,331.280833333333,NA
2024,08,AUG,EDDS,Stuttgart,Germany,4954,3179,29,3150,36426.5275,4826.905833333333,NA
2024,08,AUG,EDDV,Hanover,Germany,3194,1348,119,1229,13548.0591666667,2008.8408333333332,NA
2024,08,AUG,EDDW,Bremen,Germany,1665,780,25,755,8866.815833333334,1375.8675,NA
2024,08,AUG,LGAV,Athens,Greece,14729,9368,16,9352,108812.8749999999,32437.6416666667,NA
2024,08,AUG,LHBP,Budapest - Ferihegy,Hungary,5946,4504,48,4456,54002.6333333333,9180.733333333334,NA
2024,08,AUG,EICK,Cork,Ireland,2068,903,10,893,10195.8091666667,2059.257499999999,NA
2024,08,AUG,EIDW,Dublin,Ireland,11881,9192,0,9192,100046.76583333332,32423.0341666667,NA
2024,08,AUG,LICC,Catania,Italy,4352,3567,185,3382,36086.9175,16336.465833333301,NA
2024,08,AUG,LIMC,Milan - Malpensa,Italy,10038,7510,30,7480,81444.10166666671,25341.648333333294,NA
2024,08,AUG,LIME,Bergamo,Italy,5344,4032,64,3968,46701.6383333333,9475.728333333334,NA
2024,08,AUG,LIMF,Torino Caselle,Italy,1630,1199,0,1199,13662.6166666667,1929.1833333333332,NA
2024,08,AUG,LIML,Milan - Linate,Italy,4659,4024,4,4020,41187.730833333306,7337.935833333333,NA
2024,08,AUG,LIPE,Bologna,Italy,3858,2952,0,2952,34841.576666666704,8831.09,NA
2024,08,AUG,LIPZ,Venice,Italy,4315,3515,26,3489,35951.3733333333,9887.843333333334,NA
2024,08,AUG,LIRA,Rome - Ciampino,Italy,1828,1435,55,1380,13232.13,2651.6366666666663,NA
2024,08,AUG,LIRF,Rome - Fiumicino,Italy,15558,13052,14,13038,142902.1458333333,45765.2541666667,NA
2024,08,AUG,LIRN,Naples,Italy,5347,4451,61,4390,49570.726666666706,26045.24,NA
2024,08,AUG,EVRA,Riga,Latvia,2841,1806,26,1780,19257.063333333303,3195.569999999999,NA
2024,08,AUG,ELLX,Luxembourg,Luxembourg,3923,2489,1,2488,28259.6091666667,4696.507500000001,NA
2024,08,AUG,LMML,Malta,Malta,4059,2570,72,2498,26746.0216666667,10573.1783333333,NA
2024,08,AUG,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,08,AUG,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,08,AUG,EHAM,Amsterdam - Schiphol,Netherlands,22489,19334,82,19252,224558.7316666666,36143.7516666667,NA
2024,08,AUG,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,08,AUG,ENGM,Oslo - Gardermoen,Norway,10076,8414,68,8346,94513.7283333333,21061.3383333333,NA
2024,08,AUG,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,08,AUG,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,DATA ISSUE
2024,08,AUG,EPWA,Warszawa - Chopina,Poland,8672,6947,2,6945,76733.88,17467.7533333333,NA
2024,08,AUG,LPFR,Faro,Portugal,4100,3642,53,3589,40071.1,5200.066666666666,NA
2024,08,AUG,LPPR,Porto,Portugal,5357,4385,25,4360,50952.25,14449.2,NA
2024,08,AUG,LPPT,Lisbon,Portugal,10536,8304,40,8264,108527.0549999999,46112.095,NA
2024,08,AUG,LROP,Bucharest - Otopeni,Romania,5500,3796,166,3630,36242.6041666667,7269.762500000001,NA
2024,08,AUG,LZIB,Bratislava,Slovakia,1704,924,14,910,9373.4725,1800.710833333333,NA
2024,08,AUG,LJLJ,Ljubljana,Slovenia,1271,914,2,912,10244.0366666667,1803.846666666666,NA
2024,08,AUG,GCFV,Fuerteventura,Spain,2173,2099,2,2097,26102.1833333333,4918.866666666666,NA
2024,08,AUG,GCLP,Gran Canaria,Spain,5439,3974,44,3930,51068.094166666706,14325.4225,NA
2024,08,AUG,GCRR,Lanzarote,Spain,3107,2810,9,2801,34754.0333333333,6299.533333333333,NA
2024,08,AUG,GCTS,Tenerife Sur - Reina Sofia,Spain,3334,2724,16,2708,32797.24,6531.593333333333,NA
2024,08,AUG,GCXO,Tenerife North,Spain,3598,1973,1,1972,20811.218333333298,3626.314999999999,NA
2024,08,AUG,LEAL,Alicante,Spain,5922,4759,51,4708,56891.16666666671,12394.8,NA
2024,08,AUG,LEBB,Bilbao,Spain,2255,1842,0,1842,21232.975,3134.9750000000004,NA
2024,08,AUG,LEBL,Barcelona,Spain,15920,12732,75,12657,150586.3825,36760.5341666667,NA
2024,08,AUG,LEIB,Ibiza,Spain,6223,4843,40,4803,59725.3333333333,14046.6166666667,NA
2024,08,AUG,LEMD,Madrid - Barajas,Spain,18008,13974,122,13852,160193.1033333333,29516.63,NA
2024,08,AUG,LEMG,Málaga,Spain,8908,7112,44,7068,83147.1833333333,23110.2666666667,NA
2024,08,AUG,LEPA,Palma de Mallorca,Spain,15219,12063,26,12037,143356.4758333333,35666.957500000004,NA
2024,08,AUG,LEVC,Valencia,Spain,3992,2915,0,2915,34799.1008333333,6006.9158333333335,NA
2024,08,AUG,LEZL,Sevilla,Spain,2770,1943,0,1943,21056.4808333333,1929.3191666666664,NA
2024,08,AUG,ESGG,Göteborg,Sweden,2388,1798,55,1743,19154.655,5111.511666666665,NA
2024,08,AUG,ESSA,Stockholm - Arlanda,Sweden,8863,6970,0,6970,78740.595,13304.605,NA
2024,08,AUG,LSGG,Geneva,Switzerland,7587,6192,0,6192,74953.2858333333,18510.0141666667,NA
2024,08,AUG,LSZH,Zürich,Switzerland,12051,10004,34,9970,120805.32749999993,33175.7391666667,NA
2024,08,AUG,LTFM,Istanbul,Türkiye,23430,15777,0,15777,196816.5025,73516.1308333333,NA
2024,08,AUG,EGBB,Birmingham,United Kingdom,4874,3521,5,3516,43125.6366666667,8721.38,NA
2024,08,AUG,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2024,08,AUG,EGGD,Bristol,United Kingdom,4043,2677,3,2674,31688.7225,5468.4775,NA
2024,08,AUG,EGGW,London - Luton,United Kingdom,6066,4548,0,4548,61057.5933333333,15853.3733333333,NA
2024,08,AUG,EGKK,London - Gatwick,United Kingdom,13319,9565,36,9529,121890.1333333333,74769.8333333333,NA
2024,08,AUG,EGLC,London - City,United Kingdom,1984,1914,54,1860,20311.4133333333,3072.736666666666,NA
2024,08,AUG,EGLL,London - Heathrow,United Kingdom,20812,17959,17,17942,254676.0566666666,131462.26,NA
2024,08,AUG,EGNT,Newcastle,United Kingdom,2459,1478,57,1421,17068.6616666667,2375.104999999999,NA
2024,08,AUG,EGPD,Aberdeen,United Kingdom,1726,1497,0,1497,17598.5683333333,4048.115,NA
2024,08,AUG,EGPF,Glasgow,United Kingdom,3420,2505,7,2498,30539.825,6113.741666666666,NA
2024,08,AUG,EGPH,Edinburgh,United Kingdom,5828,4610,17,4593,57179.45250000001,12475.3641666667,NA
2024,08,AUG,EGSS,London - Stansted,United Kingdom,9665,7033,8,7025,88106.3383333333,22147.245,NA
2024,09,SEP,LOWW,Vienna,Austria,11679,9678,0,9678,106529.4699999999,30220.629999999997,NA
2024,09,SEP,EBBR,Brussels,Belgium,9036,7151,111,7040,79747.4366666667,16595.9633333333,NA
2024,09,SEP,EBCI,Charleroi,Belgium,3443,2396,19,2377,26497.1358333333,5016.064166666666,NA
2024,09,SEP,LBSF,Sofia,Bulgaria,2942,2173,117,2056,21714.851666666706,5360.081666666666,NA
